ProductID,ItemNum,Name,CatYear,ExpirationDate,Discontinued,Cat1Name,Cat2Name,Page1,Page2,Description,Keywords,Colors,Themes,Dimension1,Dimension1Units,Dimension1Type,Dimension2,Dimension2Units,Dimension2Type,Dimension3,Dimension3Units,Dimension3Type,Qty1,Qty2,Qty3,Qty4,Qty5,Qty6,Prc1,Prc2,Prc3,Prc4,Prc5,Prc6,PrCode,PiecesPerUnit1,PiecesPerUnit2,PiecesPerUnit3,PiecesPerUnit4,PiecesPerUnit5,PiecesPerUnit6,QuoteUponRequest,PriceIncludeClr,PriceIncludeSide,PriceIncludeLoc,SetupChg,SetupChgCode,ScreenChg,ScreenChgCode,PlateChg,PlateChgCode,DieChg,DieChgCode,ToolingChg,ToolingChgCode,RepeatChg,RepeatChgCode,AddClrChg,AddClrChgCode,AddClrRunChg1,AddClrRunChg2,AddClrRunChg3,AddClrRunChg4,AddClrRunChg5,AddClrRunChg6,AddClrRunChgCode,IsRecyclable,IsEnvironmentallyFriendly,IsNewProd,NotSuitable,Exclusive,Hazardous,OfficiallyLicensed,IsFood,IsClothing,ImprintSize1,ImprintSize1Units,ImprintSize1Type,ImprintSize2,ImprintSize2Units,ImprintSize2Type,ImprintLoc,SecondImprintSize1,SecondImprintSize1Units,SecondImprintSize1Type,SecondImprintSize2,SecondImprintSize2Units,SecondImprintSize2Type,SecondImprintLoc,DecorationMethod,NoDecoration,NoDecorationOffered,NewPictureURL,NewPictureFile,ErasePicture,NewBlankPictureURL,NewBlankPictureFile,EraseBlankPicture,NotPictured,MadeInCountry,AssembledInCountry,DecoratedInCountry,ComplianceList,WarningLbl,ComplianceMemo,ProdTimeLo,ProdTimeHi,RushProdTimeLo,RushProdTimeHi,Packaging,CartonL,CartonW,CartonH,WeightPerCarton,UnitsPerCarton,ShipPointCountry,ShipPointZip,Comment,Verified,UpdateInventory,InventoryOnHand,InventoryOnHandAdd,InventoryMemo
8659128,WGA-AU25,Aura Sensory Activity Game,2026,12/31/2026,FALSE,Games,Squeeze Toys,,,"The Aura Sensory Activity Game combines stress relief, creativity, and fun in one versatile design. Made of durable silicone, it includes one board and ten colorful sticks for endless play. Measuring 5-1/8"" by 3-1/2"" with six 4"" sticks, it's lightweight at just 4 oz. Both sides of the board can be used to enhance imagination, promote brain activity, and encourage sensory engagement.","Aura Sensory Activity Game, Stress Relief Toy, Silicone Puzzle, Colorful Stick Game, Brain Training, Focus, Fidget Board, Sensory Stimulation, Relaxation Game, Portable Toy, Learning Aid",White,"Amusement, Entertainment, Education, Health, Office",0.375,1,3,5.25,1,5,,0,0,100,250,500,1000,2500,0,3.18,2.98,2.87,2.75,2.65,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.25,1,2,,0,0,Top (Diameter),,0,0,,0,0,,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA",,,5,7,0,0,Bulk,14,14,9,20,80,US,92154,,TRUE,FALSE,1512,0,
8597100,WGA-DR25,Dragon Spring Game,2026,12/31/2026,FALSE,Games,Squeeze Toys,,,"Bring back the fun with the Dragon Spring Toy! This classic round coil walks down stairs or shuffles smoothly from hand to hand, delivering hours of entertainment and a nostalgic touch. Made from durable plastic, it's perfect for vibrant, eye-catching brand promotion. Compact and lightweight, it's an ideal giveaway for trade shows, events, or playful marketing campaigns.","Dragon Spring Game, Sensory Stimulation Game, Stress Reliever, Fidget Toy, Anxiety Reducer, Soft Silicone, Colorful","Blue, Rainbow, White","Amusement, Entertainment, Fun, Health, Education",2.5,1,3,3,1,5,,0,0,200,500,1000,3000,5000,0,1.98,1.87,1.8,1.73,1.67,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,1.5,1,3,Vertical,1.25,1,2,1,1,3,Horizontal,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,TW,TW,US,Prop 65,,,5,7,0,0,Individual Poly Bag,24,14,13,17,100,US,63114,,TRUE,FALSE,20075,0,
8659151,WGA-EB25,Emoji Bopper Desk Ball with Suction Cup,2026,12/31/2026,FALSE,Squeeze Toys,Balls,,,"Bring fun and stress relief to any workspace with the Emoji Bopper Desk Toy. Made of soft, durable TPR, this playful desk accessory features a suction cup base that sticks to flat surfaces and bounces back upright when tapped or pushed. Compact and colorful, it's perfect for offices, classrooms, or giveaways, making it a lighthearted way to add personality and entertainment to your desk.","Emoji Bopper, Stress Toy, Office Desk, Novelty, Squeeze, Tension, Anxiety, Frustration, Emoji Ball, Bobble, Suction Cup","Yellow/Hug, Yellow/Laugh, Yellow/Smiley","Office, Amusement, Entertainment, Education, Trade Show",5,1,3,2.75,1,5,,0,0,100,250,500,1000,2500,0,3.23,3.03,2.92,2.8,2.7,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5,1,2,0.75,1,3,Back,1.5,1,2,,0,0,Back Alt.(Diameter),Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA",,,5,7,0,0,Individual Polybag,25,20,12,21,96,US,92154,,TRUE,FALSE,14721,0,
8659158,WGA-EP25,Eye-Popping Push Pop Ball,2026,12/31/2026,FALSE,Balls,,,,"Relieve stress and stay focused with the Eye-Popping Push Pop Ball. Designed for sensory stimulation, this playful fidget toy offers tactile engagement that helps reduce anxiety and boredom while improving hand coordination. Made of 100% soft silicone, it's non-toxic, durable, and washable. Lightweight at just 1 oz, with a 2-3/4"" diameter, it's easy to carry anywhere, making it a fun giveaway for schools, events, or everyday use.","Push Pop Ball, Fidget Toy, Stress Relief Ball, Silicone Sensory Toy, Anxiety Relief Ball, Kids Focus Toy, Adult Fidget Ball, Portable Stress Toy, Event Giveaway Toy, Durable Silicone Ball","Blue, Lime Green, Red, Rainbow","Amusement, Entertainment, Trade Show, Convention, Fun",2.625,1,1,2.375,1,2,2.625,1,3,150,500,1000,2500,5000,0,2.52,2.37,2.25,2.2,2.1,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,,0,0,Back (Diameter),1,1,2,0.5,1,3,Back Alt.,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA",,,5,7,0,0,Bulk,24,14,15,24,300,US,92154,,TRUE,FALSE,8904,0,
8278685,WGA-GA25,Galaxy Multi-Fidget Spinner,2026,12/31/2026,FALSE,Squeeze Toys,,,,"Experience ultimate stress relief with our Galaxy Multi-Fidget Spinner a multi-functional fidget toy! Featuring a spinner, clicker, and roller ball stimuli, it's designed to keep your hands busy. Crafted from sturdy ABS plastic, it's durable and perfect for relieving stress anywhere!","Galaxy, Multi-Fidget Spinner, Stress Reliever, Roller Ball, Clicker, Fidget, Toy, Game, Relax, Relaxation","Black, Blue, Red, White","Amusement, College, Entertainment, Health, Office",3,1,1,0.375,1,2,1.5,1,3,200,500,1000,3000,5000,0,1.73,1.63,1.55,1.5,1.45,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.75,1,2,,0,0,Side 1 (Diameter),0.75,1,2,,0,0,Side 2 (Diameter),Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA",,,5,7,0,0,Polybag,12,10,8,13,200,US,92154,,TRUE,FALSE,45470,0,
8242548,WGA-GE25,Gear Push Pop Spinner,2026,12/31/2026,FALSE,Squeeze Toys,,,,"Discover endless fun with our Gear Push Pop Spinner toy! Simply push the dots along the edge and spin the gear for hours of stress relief and relaxation. Perfect for all ages, this toy enhances focus and entertains!","Push Pop, Stress Reliever, Fidget Toy, Game, Gear, Ball, Relax, Relaxation","Black, Blue, Green, Orange, Purple, Red, Rainbow, White","College, Convention, Office, Children, Health",0.625,1,3,2.25,1,5,,0,0,150,500,1000,2500,5000,0,2.33,2.2,2.1,2.02,1.95,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.625,1,2,,0,0,Front Only (Diameter),,0,0,,0,0,,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA",,,5,7,0,0,Individual Polybag,24,14,11,28,500,US,63114,,TRUE,FALSE,57120,0,
6890018,WGA-PB22,Push Pop Bounce Ball,2026,12/31/2026,FALSE,Games,,,,"Push Pop Bounce Ball is a sensory stimulation product that provides tactile engagement and features a soft silicone round ball full of poppable bubbles. Reduces stress, anxiety and boredom and can be used as a fidget toy. Made of soft silicone material that is non-toxic, durable and washable.","Sensory Stimulation, Bubble Pop, Stress Reliever, Fidget Toy, Anxiety Reducer, Soft Silicone","Black, Blue, Green, Gray, Light Blue, Orange, Pink, Purple, Red, Reactive Rainbow, Rainbow, Teal, Blue/White, White, Yellow","Fun, Health, Outdoors, Education, Games",2.75,1,5,,0,0,,0,0,150,500,1000,2500,5000,0,2.33,2.2,2.1,2.02,1.95,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,0.5,1,3,Side on Flat Area,,0,0,,0,0,,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA",,,5,7,0,0,Bulk,24,13,14,17,300,US,63114,,TRUE,FALSE,471480,0,
7941713,WGA-PC24,Push Pop Cube,2026,12/31/2026,FALSE,Squeeze Toys,Games,,,"Pop, Relax, Repeat. The Push Pop Cube helps alleviate anxiety and promote focus with its satisfying popping action. Lightweight and easy to carry, it's perfect for on-the-go stress relief. Made from durable, food-grade silicone, it retains its shape and is easy to clean. The vibrant design adds a colorful touch to your routine, while the 'pop, pop, pop' sound enhances the sensory experience. Ideal for stress relief during work or study sessions.","Push Pop, Cube, Stress Reliever, Silicone Push Toy, Fidget Cube, Sensory, Anxiety, Fidget Toy, Portable, Stress Relief, Travel, Durable, Silicon, Bright Color, Vibrant, Rainbow","Black, Blue, Blue/White, Green, Orange, Pink, Purple, Red, Rainbow, White, Yellow","Amusement, Entertainment, Games, Children, Health",2.25,1,1,2.125,1,2,2.25,1,3,150,500,1000,2500,5000,0,2.22,2.05,1.92,1.82,1.75,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,1,1,3,Flat Side,,0,0,,0,0,,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, CPSIA",,,5,7,0,0,Bulk,24,13,14,25,300,US,63114,,TRUE,FALSE,158500,0,
6627225,WGA-PP21,Push Pop Square Bubble Game,2026,12/31/2026,FALSE,Games,,,,"Push Pop Bubble Game is a sensory stimulation product that provides tactile engagement and features a soft silicone surface full of poppable bubbles with imprint in the middle. Pop game is perfect to effectively reducing stress, anxiety and boredom that can be used as a fidget toy or comes with game instructions for 2 players! Made of soft silicone and ABS material that is non-toxic, durable and washable.","Sensory Stimulation Game, Bubble Pop, Stress Reliever, Fidget Toy, Anxiety Reducer, Soft Silicone, Abs Plastic",Black,"Amusement, Entertainment, Fun, Games, Education",5,1,1,0.375,1,2,5.75,1,3,150,250,500,1000,2500,0,2.7,2.53,2.43,2.34,2.25,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.25,1,2,0.5,1,3,Front Only on panel,,0,0,,0,0,,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,Prop 65,,,5,7,0,0,Individul Polybag with Instructions,24,14,13,21,120,US,63114,,TRUE,FALSE,8609,0,
8255733,WGA-PP25,Push Pop Stress Puzzle Ball,2026,12/31/2026,FALSE,Squeeze Toys,,,,"Engage your brain with our fun push Pop Stress Puzzle Ball game! Push the colorful balls into their matching holes, aligning them for the win. Perfect for all ages, it's a delightful way to reduce stress and enhance problem-solving skills!","Push Pop, Stress Reliever, Puzzle, Game, Ball, Fidget Toy, Soccer, Matching Game, Relax, Relaxation",White,"Amusement, Children, College, Entertainment, Health",2.75,1,5,,0,0,,0,0,100,250,500,1000,2500,0,3.92,3.68,3.53,3.37,3.25,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.75,1,2,0.75,1,3,Blank Panel,,0,0,,0,0,,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, CPSIA",,,5,7,0,0,White Box,15,15,12,24,100,US,63114,,TRUE,FALSE,3862,0,
6627222,WGA-PR21,Push Pop Round Bubble Game,2026,12/31/2026,FALSE,Games,,,,"Push Pop Round Bubble Game is a sensory stimulation product that provides tactile engagement and features a soft silicone surface full of poppable bubbles with imprint in the middle. Pop game is perfect to effectively reducing stress, anxiety and boredom that can be used as a fidget toy or comes with game instructions for 2 players! Made of soft silicone material that is non-toxic, durable and washable.","Sensory Stimulation Game, Bubble Pop Game, Stress Reliever, Fidget Toy, Anxiety Reducer, Soft Silicone","Black, Blue, Red","Amusement, Entertainment, Fun, Games, Education",0.5,1,3,4.375,1,5,,0,0,150,500,1000,2500,5000,0,2.47,2.32,2.2,2.12,2.05,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,1,1,3,Front,,0,0,,0,0,,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,Prop 65,,,5,7,0,0,Individual Polypag with Instructions,24,13,14,29,250,US,63114,,TRUE,FALSE,70521,0,
8868462,WGA-PR26,Massage Roller with Spinner,2026,12/31/2026,FALSE,Squeeze Toys,Massagers,,,"Relieve stress and stay focused with the Push Pop Massage Roller With Spinner. This compact sensory toy combines textured silicone massage rollers with a smooth-spinning center for soothing tactile stimulation. Designed to massage hands, fingers, wrists, or forearms, it helps reduce tension and promote calm during busy moments. Made from recycled ABS and soft silicone, it's lightweight, quiet, and easy to carryÑideal for desks, travel, classrooms, or wellness-focused promotions.","Massage Roller, Spinner, Push Pop, Stress Reliever, Fidget Toy, Game, Gear, Ball, Relax, Eco-fiendly, Body Therapy, Compact, Wellness Accessory, Recycled, Neck Relief, Relaxation Tool, Stress Reducer","Black, Blue, Blue/White, Lime Green, Red, Rainbow, White","Amusement, Entertainment, Spa, Health, Exercise",2.375,1,1,0.875,1,2,1.75,1,3,100,250,500,1000,2500,0,3.57,3.37,3.22,3.05,2.95,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.75,1,2,,0,0,Top (Diameter),0.75,1,2,,0,0,Bottom (Diameter),Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA",,,0,0,0,0,Individual polybag,14,14,9,28,300,US,92154,,TRUE,FALSE,20860,0,
7945521,WGA-PS24,Push Pop Stress Reliever Keychain,2026,12/31/2026,FALSE,Key Chains / Rings,Squeeze Toys,,,"The Push Pop Stress Reliever Keychain combines stress relief and practicality with poppable silicone bubbles and a wristlet for keys and small items. Made from durable, flexible silicone for comfort and long-lasting use, it includes a sturdy metal split ring for easy attachment to keys, bags, or accessories. Lightweight and compact, it's perfect for daily use. Available in vibrant colors, this 2-in-1 keychain adds a playful touch to your essentials while providing stress relief on the go.","Wristlet, Bracelet, Stress Reliever, Fidget Toy, Keychain, Silicone, Silicon, Bubble Pop, Accessory, Keys, Multi-Function, Lightweight, Phones, Key Ring, Fun, Colorful","Black, Blue/White, Gray, Lime Green, Navy Blue, Orange, Pink, Purple, Royal Blue, Red, Rainbow, Teal, Yellow","Automotive, Camping, Entertainment, Games, Real Estate",5.25,1,1,0.625,1,2,2.25,1,3,150,500,1000,2500,5000,0,2.33,2.2,2.1,2.02,1.95,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5,1,2,0.25,1,3,Strap,,0,0,,0,0,,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA",,,5,7,0,0,Bulk,15,13,6,12,300,US,63114,,TRUE,FALSE,127200,0,
7875164,WGA-PT24,Push Pop Spinning Top,2026,12/31/2026,FALSE,Spinners,,,,"Introducing the Push Pop Spinning Top, a captivating sensory toy crafted from premium food-grade silicone. Designed to provide stress relief and endless entertainment, this fidget toy features a unique spinning mechanismÑjust hold the center and watch it whirl! Additionally, it includes engaging push pops on the sides for tactile stimulation. Perfect for enhancing relaxation and focus in any environment, this toy is a must-have for all ages.","Fidget Toy, Stress Relief, Spinning Top, Push Pop, Focus, Durable, Silicone, Hand Muscle, Ergonomic, Desk, ADHD, ADD, Sensory, Healthcare, Health, School, Wellness, Relax, Stimulation, Anxiety Reducer","Black, Blue, Green, Orange, Purple, Red, Reactive Rainbow, Rainbow, Teal, Blue/White","Amusement, Education, Entertainment, Fun, Health",2.5,1,3,1.875,1,5,,0,0,150,500,1000,2500,5000,0,2.47,2.32,2.2,2.12,2.05,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,,0,0,Top,1,1,2,,0,0,Bottom,"Pad, Digital",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA",,,5,7,0,0,Individual polybag,24,13,11,28,300,US,63114,,TRUE,FALSE,187002,0,
8597093,WGA-SP25,Spike Massage Ball,2026,12/31/2026,FALSE,Massagers,Balls,,,"Relieve tension and promote recovery with the Spike Massage Ball. Made from durable TPR and ABS, this compact tool features a spiked surface that stimulates muscles, improves circulation, and targets sore spots. Ideal for feet, back, shoulders, and more, it's perfect for post-workout relief or daily relaxationÑuse it at home, the gym, or on the go.","Massage, Massager, Spike Ball, Scratcher, Personal care, Health, Star, Grip, Back, Body, Spine","Blue, Red, White","Exercise, Fitness, Health, Jogging, Gymnastics",2.375,1,1,2.375,1,2,2.25,1,3,200,500,1000,3000,5000,0,1.98,1.87,1.8,1.73,1.67,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.75,1,2,,0,0,Top Only (Diameter),,0,0,,0,0,,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,TW,TW,US,Prop 65,,,5,7,0,0,Individual Poly Bag,24,14,13,16,200,US,63114,,TRUE,FALSE,6700,0,
7875163,WGA-TH24,Theta Spinning Top,2026,12/31/2026,FALSE,Spinners,Squeeze Toys,,,"Introducing the Theta Spinning Top, a premium fidget spinner crafted from high-quality silicone and RABS. This sleek accessory allows you to squeeze and release for stress relief while effectively exercising your hand muscles. Engineered to spin like a classic fidget toy, it helps keep your hands busy and your mind focused. Available in various vibrant colors, you can even customize it with a logo, making it ideal for events and promotions.","Fidget Toy, Stress Relief, Spinning Top, Focus, Durable, Silicone, Hand Muscle, Exerciser, Ergonomic, Desk, ADHD, ADD, Sensory, Movement, Healthcare, Health, School, Wellness","Black, Blue, Green, Orange, Purple, Red, Rainbow","Amusement, Education, Entertainment, Fun, Health",2.375,1,1,0.625,1,2,2.375,1,3,150,500,1000,2500,5000,0,2.47,2.32,2.2,2.12,2.05,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.75,1,2,,0,0,Top (Diameter),0.75,1,2,,0,0,Bottom (Diameter),"Pad, Digital",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ASTM, CPSIA",,,5,7,0,0,Individual polybag,14,14,9,26,300,US,63114,,TRUE,FALSE,57536,0,
5769270,WHA-TC18,Tranquility Scented Candle,2026,12/31/2026,FALSE,Candles,Air Fresheners,,,"Tranquility Scented Candle is a 30-gram soy wax, apple scented candle, in a tin container.","Apple Scented Candle, Soy Wax, Incense, Spa, Relaxation",Silver/White,"Household, Office, Bathroom, Environmental, Smoking",1.125,1,3,2,1,5,,0,0,150,500,1000,2500,5000,0,2.47,2.32,2.2,2.12,2.05,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.25,1,2,,0,0,Top - Diameter,1.5,1,2,,0,0,Top,"Pad, Laser Engrave",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,Prop 65,,,5,7,0,0,Individual Poly Bag,22,11,7,23,200,US,63114,,TRUE,FALSE,7354,0,
5299486,WHF-AA17,Apple Art Hot/Cold Pack,2026,12/31/2026,FALSE,Heat Packs,Ice Packs,,,"Simply microwave for warm therapy or freeze for cold therapy. CPSIA and Prop65 Compliant, FDA Certified and TRA tested. Safety reports for Pearl beads are available upon request. Reusable and easily cleaned with mild soap and water. Use instructions printed on item.","Aqua, Pearl, Pearls, Hot Pack, Cold Pack, Gel Pack, First Aid, Medical, Pain Relief, Ice Pack, Health, Personal Care, Soothing, Relief, Therapy, Therapeutic, Spa, Gel, Beads, Apple, Art, Fruit, Tree",Red,Food,4,1,1,4.5,1,2,0.625,1,3,100,250,500,1000,2500,0,2.05,2,1.97,1.93,1.88,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,2,,0,0,Front,,0,0,,0,0,,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, FDA, CPSIA",,,5,7,0,0,Individual Poly Bag,15,13,6,21,100,US,63114,,TRUE,FALSE,175,0,
4409886,WHF-AG14,Apple Hot/Cold Pack,2026,12/31/2026,FALSE,Heat Packs,Ice Packs,,,"Simply microwave for warm therapy or freeze for cold therapy. CPSIA and Prop65 Compliant, FDA Certified and TRA tested. Safety reports for Pearl beads are available upon request. Reusable and easily cleaned with mild soap and water. Use instructions printed on item.","Hot Pack, Cold Pack, Gel Pack, First Aid, Medical, Pain Relief, Ice Pack, Health, Personal Care, Soothing, Relief, Therapy, Therapeutic, Spa, Wellness, Apple, Fruit, Tree, Gel, Beads, Farm, Red",Red,"Food, Health, Medical, Exercise, Fitness",3.875,1,1,3.375,1,2,0.5,1,3,100,250,500,1000,2500,0,2.05,2,1.97,1.93,1.88,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.75,1,2,1.125,1,3,Front Only,,0,0,,0,0,,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, FDA, CPSIA",,,5,7,0,0,Individual Poly Bag with Instructions,15,13,7,25,150,US,63114,,TRUE,FALSE,3965,0,
5518340,WHF-AM18,Aqua Pearlsª Spa Mask Hot/Cold Pack,2026,12/31/2026,FALSE,Heat Packs,Ice Packs,,,"Elastic strap with snap fasteners. Simply microwave for warm therapy or freeze for cold therapy. CPSIA and Prop65 Compliant, FDA Certified and TRA tested. Safety reports for Pearl beads are available upon request. Reusable and easily cleaned with mild soap and water. Use instructions printed on item.","Aqua, Pearl, Pearls, Hot Pack, Cold Pack, Gel Pack, First Aid, Medical, Pain Relief, Ice Pack, Health, Personal Care, Soothing, Relief, Therapy, Therapeutic, Spa, Mask, Wellness, Gel, Beads, Headache","Black, Aqua, Green, Orange, Purple, Royal Blue, Red, White",Spa,9.25,1,1,2.75,1,2,0.25,1,3,100,250,500,1000,2500,0,2.13,2.08,2.03,1.97,1.92,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.5,1,2,0.75,1,3,Front,,0,0,,0,0,,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, FDA, CPSIA",,,5,7,0,0,Individual Polybag,15,13,6,24,100,US,63114,,TRUE,FALSE,24195,0,
